product_id,product_name,plant,week_no,material_id,material_name,cumulative_unit_usage,finished_good_demand,material_gross_demand,product_lifecycle
P008,充电模块-H,华南工厂,1,M0037,高压线束-037,1.0,110,110,EOM预警
P008,充电模块-H,华南工厂,2,M0037,高压线束-037,1.0,135,135,EOM预警
P008,充电模块-H,华南工厂,3,M0037,高压线束-037,1.0,124,124,EOM预警
P008,充电模块-H,华南工厂,4,M0037,高压线束-037,1.0,161,161,EOM预警
P008,充电模块-H,华南工厂,5,M0037,高压线束-037,1.0,69,69,EOM预警
P008,充电模块-H,华南工厂,6,M0037,高压线束-037,1.0,65,65,EOM预警
P008,充电模块-H,华南工厂,7,M0037,高压线束-037,1.0,66,66,EOM预警
P008,充电模块-H,华南工厂,8,M0037,高压线束-037,1.0,79,79,EOM预警
P008,充电模块-H,华南工厂,9,M0037,高压线束-037,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0037,高压线束-037,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0037,高压线束-037,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0037,高压线束-037,1.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0038,盖板-038,2.0,110,220,EOM预警
P008,充电模块-H,华南工厂,2,M0038,盖板-038,2.0,135,270,EOM预警
P008,充电模块-H,华南工厂,3,M0038,盖板-038,2.0,124,248,EOM预警
P008,充电模块-H,华南工厂,4,M0038,盖板-038,2.0,161,322,EOM预警
P008,充电模块-H,华南工厂,5,M0038,盖板-038,2.0,69,138,EOM预警
P008,充电模块-H,华南工厂,6,M0038,盖板-038,2.0,65,130,EOM预警
P008,充电模块-H,华南工厂,7,M0038,盖板-038,2.0,66,132,EOM预警
P008,充电模块-H,华南工厂,8,M0038,盖板-038,2.0,79,158,EOM预警
P008,充电模块-H,华南工厂,9,M0038,盖板-038,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0038,盖板-038,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0038,盖板-038,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0038,盖板-038,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0041,控制板-041,2.0,110,220,EOM预警
P008,充电模块-H,华南工厂,2,M0041,控制板-041,2.0,135,270,EOM预警
P008,充电模块-H,华南工厂,3,M0041,控制板-041,2.0,124,248,EOM预警
P008,充电模块-H,华南工厂,4,M0041,控制板-041,2.0,161,322,EOM预警
P008,充电模块-H,华南工厂,5,M0041,控制板-041,2.0,69,138,EOM预警
P008,充电模块-H,华南工厂,6,M0041,控制板-041,2.0,65,130,EOM预警
P008,充电模块-H,华南工厂,7,M0041,控制板-041,2.0,66,132,EOM预警
P008,充电模块-H,华南工厂,8,M0041,控制板-041,2.0,79,158,EOM预警
P008,充电模块-H,华南工厂,9,M0041,控制板-041,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0041,控制板-041,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0041,控制板-041,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0041,控制板-041,2.0,0,0,EOM预警
P008,充电模块-H,华南工厂,1,M0042,控制线缆-042,4.0,110,440,EOM预警
P008,充电模块-H,华南工厂,2,M0042,控制线缆-042,4.0,135,540,EOM预警
P008,充电模块-H,华南工厂,3,M0042,控制线缆-042,4.0,124,496,EOM预警
P008,充电模块-H,华南工厂,4,M0042,控制线缆-042,4.0,161,644,EOM预警
P008,充电模块-H,华南工厂,5,M0042,控制线缆-042,4.0,69,276,EOM预警
P008,充电模块-H,华南工厂,6,M0042,控制线缆-042,4.0,65,260,EOM预警
P008,充电模块-H,华南工厂,7,M0042,控制线缆-042,4.0,66,264,EOM预警
P008,充电模块-H,华南工厂,8,M0042,控制线缆-042,4.0,79,316,EOM预警
P008,充电模块-H,华南工厂,9,M0042,控制线缆-042,4.0,0,0,EOM预警
P008,充电模块-H,华南工厂,10,M0042,控制线缆-042,4.0,0,0,EOM预警
P008,充电模块-H,华南工厂,11,M0042,控制线缆-042,4.0,0,0,EOM预警
P008,充电模块-H,华南工厂,12,M0042,控制线缆-042,4.0,0,0,EOM预警
P009,电驱控制器-I,华东工厂,1,M0007,高压线束-007,10.0,233,2330,EOM
P009,电驱控制器-I,华东工厂,2,M0007,高压线束-007,10.0,281,2810,EOM
P009,电驱控制器-I,华东工厂,3,M0007,高压线束-007,10.0,266,2660,EOM
P009,电驱控制器-I,华东工厂,4,M0007,高压线束-007,10.0,350,3500,EOM
P009,电驱控制器-I,华东工厂,5,M0007,高压线束-007,10.0,142,1420,EOM
P009,电驱控制器-I,华东工厂,6,M0007,高压线束-007,10.0,154,1540,EOM
P009,电驱控制器-I,华东工厂,7,M0007,高压线束-007,10.0,133,1330,EOM
P009,电驱控制器-I,华东工厂,8,M0007,高压线束-007,10.0,162,1620,EOM
P009,电驱控制器-I,华东工厂,9,M0007,高压线束-007,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0007,高压线束-007,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0007,高压线束-007,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0007,高压线束-007,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0008,盖板-008,10.0,233,2330,EOM
P009,电驱控制器-I,华东工厂,2,M0008,盖板-008,10.0,281,2810,EOM
P009,电驱控制器-I,华东工厂,3,M0008,盖板-008,10.0,266,2660,EOM
P009,电驱控制器-I,华东工厂,4,M0008,盖板-008,10.0,350,3500,EOM
P009,电驱控制器-I,华东工厂,5,M0008,盖板-008,10.0,142,1420,EOM
P009,电驱控制器-I,华东工厂,6,M0008,盖板-008,10.0,154,1540,EOM
P009,电驱控制器-I,华东工厂,7,M0008,盖板-008,10.0,133,1330,EOM
P009,电驱控制器-I,华东工厂,8,M0008,盖板-008,10.0,162,1620,EOM
P009,电驱控制器-I,华东工厂,9,M0008,盖板-008,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0008,盖板-008,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0008,盖板-008,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0008,盖板-008,10.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0010,电感-010,1.0,233,233,EOM
P009,电驱控制器-I,华东工厂,2,M0010,电感-010,1.0,281,281,EOM
P009,电驱控制器-I,华东工厂,3,M0010,电感-010,1.0,266,266,EOM
P009,电驱控制器-I,华东工厂,4,M0010,电感-010,1.0,350,350,EOM
P009,电驱控制器-I,华东工厂,5,M0010,电感-010,1.0,142,142,EOM
P009,电驱控制器-I,华东工厂,6,M0010,电感-010,1.0,154,154,EOM
P009,电驱控制器-I,华东工厂,7,M0010,电感-010,1.0,133,133,EOM
P009,电驱控制器-I,华东工厂,8,M0010,电感-010,1.0,162,162,EOM
P009,电驱控制器-I,华东工厂,9,M0010,电感-010,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0010,电感-010,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0010,电感-010,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0010,电感-010,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0011,控制板-011,8.0,233,1864,EOM
P009,电驱控制器-I,华东工厂,2,M0011,控制板-011,8.0,281,2248,EOM
P009,电驱控制器-I,华东工厂,3,M0011,控制板-011,8.0,266,2128,EOM
P009,电驱控制器-I,华东工厂,4,M0011,控制板-011,8.0,350,2800,EOM
P009,电驱控制器-I,华东工厂,5,M0011,控制板-011,8.0,142,1136,EOM
P009,电驱控制器-I,华东工厂,6,M0011,控制板-011,8.0,154,1232,EOM
P009,电驱控制器-I,华东工厂,7,M0011,控制板-011,8.0,133,1064,EOM
P009,电驱控制器-I,华东工厂,8,M0011,控制板-011,8.0,162,1296,EOM
P009,电驱控制器-I,华东工厂,9,M0011,控制板-011,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0011,控制板-011,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0011,控制板-011,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0011,控制板-011,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0027,控制线缆-027,1.0,233,233,EOM
P009,电驱控制器-I,华东工厂,2,M0027,控制线缆-027,1.0,281,281,EOM
P009,电驱控制器-I,华东工厂,3,M0027,控制线缆-027,1.0,266,266,EOM
P009,电驱控制器-I,华东工厂,4,M0027,控制线缆-027,1.0,350,350,EOM
P009,电驱控制器-I,华东工厂,5,M0027,控制线缆-027,1.0,142,142,EOM
P009,电驱控制器-I,华东工厂,6,M0027,控制线缆-027,1.0,154,154,EOM
P009,电驱控制器-I,华东工厂,7,M0027,控制线缆-027,1.0,133,133,EOM
P009,电驱控制器-I,华东工厂,8,M0027,控制线缆-027,1.0,162,162,EOM
P009,电驱控制器-I,华东工厂,9,M0027,控制线缆-027,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0027,控制线缆-027,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0027,控制线缆-027,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0027,控制线缆-027,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0028,壳体-028,1.0,233,233,EOM
P009,电驱控制器-I,华东工厂,2,M0028,壳体-028,1.0,281,281,EOM
P009,电驱控制器-I,华东工厂,3,M0028,壳体-028,1.0,266,266,EOM
P009,电驱控制器-I,华东工厂,4,M0028,壳体-028,1.0,350,350,EOM
P009,电驱控制器-I,华东工厂,5,M0028,壳体-028,1.0,142,142,EOM
P009,电驱控制器-I,华东工厂,6,M0028,壳体-028,1.0,154,154,EOM
P009,电驱控制器-I,华东工厂,7,M0028,壳体-028,1.0,133,133,EOM
P009,电驱控制器-I,华东工厂,8,M0028,壳体-028,1.0,162,162,EOM
P009,电驱控制器-I,华东工厂,9,M0028,壳体-028,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0028,壳体-028,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0028,壳体-028,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0028,壳体-028,1.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0033,支架-033,8.0,233,1864,EOM
P009,电驱控制器-I,华东工厂,2,M0033,支架-033,8.0,281,2248,EOM
P009,电驱控制器-I,华东工厂,3,M0033,支架-033,8.0,266,2128,EOM
P009,电驱控制器-I,华东工厂,4,M0033,支架-033,8.0,350,2800,EOM
P009,电驱控制器-I,华东工厂,5,M0033,支架-033,8.0,142,1136,EOM
P009,电驱控制器-I,华东工厂,6,M0033,支架-033,8.0,154,1232,EOM
P009,电驱控制器-I,华东工厂,7,M0033,支架-033,8.0,133,1064,EOM
P009,电驱控制器-I,华东工厂,8,M0033,支架-033,8.0,162,1296,EOM
P009,电驱控制器-I,华东工厂,9,M0033,支架-033,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0033,支架-033,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0033,支架-033,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0033,支架-033,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0045,磁芯-045,2.0,233,466,EOM
P009,电驱控制器-I,华东工厂,2,M0045,磁芯-045,2.0,281,562,EOM
P009,电驱控制器-I,华东工厂,3,M0045,磁芯-045,2.0,266,532,EOM
P009,电驱控制器-I,华东工厂,4,M0045,磁芯-045,2.0,350,700,EOM
P009,电驱控制器-I,华东工厂,5,M0045,磁芯-045,2.0,142,284,EOM
P009,电驱控制器-I,华东工厂,6,M0045,磁芯-045,2.0,154,308,EOM
P009,电驱控制器-I,华东工厂,7,M0045,磁芯-045,2.0,133,266,EOM
P009,电驱控制器-I,华东工厂,8,M0045,磁芯-045,2.0,162,324,EOM
P009,电驱控制器-I,华东工厂,9,M0045,磁芯-045,2.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0045,磁芯-045,2.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0045,磁芯-045,2.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0045,磁芯-045,2.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0046,控制板-046,8.0,233,1864,EOM
P009,电驱控制器-I,华东工厂,2,M0046,控制板-046,8.0,281,2248,EOM
P009,电驱控制器-I,华东工厂,3,M0046,控制板-046,8.0,266,2128,EOM
P009,电驱控制器-I,华东工厂,4,M0046,控制板-046,8.0,350,2800,EOM
P009,电驱控制器-I,华东工厂,5,M0046,控制板-046,8.0,142,1136,EOM
P009,电驱控制器-I,华东工厂,6,M0046,控制板-046,8.0,154,1232,EOM
P009,电驱控制器-I,华东工厂,7,M0046,控制板-046,8.0,133,1064,EOM
P009,电驱控制器-I,华东工厂,8,M0046,控制板-046,8.0,162,1296,EOM
P009,电驱控制器-I,华东工厂,9,M0046,控制板-046,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0046,控制板-046,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0046,控制板-046,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0046,控制板-046,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0049,铜排-049,8.0,233,1864,EOM
P009,电驱控制器-I,华东工厂,2,M0049,铜排-049,8.0,281,2248,EOM
P009,电驱控制器-I,华东工厂,3,M0049,铜排-049,8.0,266,2128,EOM
P009,电驱控制器-I,华东工厂,4,M0049,铜排-049,8.0,350,2800,EOM
P009,电驱控制器-I,华东工厂,5,M0049,铜排-049,8.0,142,1136,EOM
P009,电驱控制器-I,华东工厂,6,M0049,铜排-049,8.0,154,1232,EOM
P009,电驱控制器-I,华东工厂,7,M0049,铜排-049,8.0,133,1064,EOM
P009,电驱控制器-I,华东工厂,8,M0049,铜排-049,8.0,162,1296,EOM
P009,电驱控制器-I,华东工厂,9,M0049,铜排-049,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0049,铜排-049,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0049,铜排-049,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0049,铜排-049,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0050,变压器-050,8.0,233,1864,EOM
P009,电驱控制器-I,华东工厂,2,M0050,变压器-050,8.0,281,2248,EOM
P009,电驱控制器-I,华东工厂,3,M0050,变压器-050,8.0,266,2128,EOM
P009,电驱控制器-I,华东工厂,4,M0050,变压器-050,8.0,350,2800,EOM
P009,电驱控制器-I,华东工厂,5,M0050,变压器-050,8.0,142,1136,EOM
P009,电驱控制器-I,华东工厂,6,M0050,变压器-050,8.0,154,1232,EOM
P009,电驱控制器-I,华东工厂,7,M0050,变压器-050,8.0,133,1064,EOM
P009,电驱控制器-I,华东工厂,8,M0050,变压器-050,8.0,162,1296,EOM
P009,电驱控制器-I,华东工厂,9,M0050,变压器-050,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0050,变压器-050,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0050,变压器-050,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0050,变压器-050,8.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0058,壳体-058,4.0,233,932,EOM
P009,电驱控制器-I,华东工厂,2,M0058,壳体-058,4.0,281,1124,EOM
P009,电驱控制器-I,华东工厂,3,M0058,壳体-058,4.0,266,1064,EOM
P009,电驱控制器-I,华东工厂,4,M0058,壳体-058,4.0,350,1400,EOM
P009,电驱控制器-I,华东工厂,5,M0058,壳体-058,4.0,142,568,EOM
P009,电驱控制器-I,华东工厂,6,M0058,壳体-058,4.0,154,616,EOM
P009,电驱控制器-I,华东工厂,7,M0058,壳体-058,4.0,133,532,EOM
P009,电驱控制器-I,华东工厂,8,M0058,壳体-058,4.0,162,648,EOM
P009,电驱控制器-I,华东工厂,9,M0058,壳体-058,4.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0058,壳体-058,4.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0058,壳体-058,4.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0058,壳体-058,4.0,0,0,EOM
P009,电驱控制器-I,华东工厂,1,M0066,控制板-066,4.0,233,932,EOM
P009,电驱控制器-I,华东工厂,2,M0066,控制板-066,4.0,281,1124,EOM
P009,电驱控制器-I,华东工厂,3,M0066,控制板-066,4.0,266,1064,EOM
P009,电驱控制器-I,华东工厂,4,M0066,控制板-066,4.0,350,1400,EOM
P009,电驱控制器-I,华东工厂,5,M0066,控制板-066,4.0,142,568,EOM
P009,电驱控制器-I,华东工厂,6,M0066,控制板-066,4.0,154,616,EOM
P009,电驱控制器-I,华东工厂,7,M0066,控制板-066,4.0,133,532,EOM
P009,电驱控制器-I,华东工厂,8,M0066,控制板-066,4.0,162,648,EOM
P009,电驱控制器-I,华东工厂,9,M0066,控制板-066,4.0,0,0,EOM
P009,电驱控制器-I,华东工厂,10,M0066,控制板-066,4.0,0,0,EOM
P009,电驱控制器-I,华东工厂,11,M0066,控制板-066,4.0,0,0,EOM
P009,电驱控制器-I,华东工厂,12,M0066,控制板-066,4.0,0,0,EOM
P010,车载电源-J,华南工厂,1,M0010,电感-010,8.0,1740,13920,SOP
P010,车载电源-J,华南工厂,2,M0010,电感-010,8.0,1865,14920,SOP
P010,车载电源-J,华南工厂,3,M0010,电感-010,8.0,1483,11864,SOP
P010,车载电源-J,华南工厂,4,M0010,电感-010,8.0,1603,12824,SOP
P010,车载电源-J,华南工厂,5,M0010,电感-010,8.0,1548,12384,SOP
P010,车载电源-J,华南工厂,6,M0010,电感-010,8.0,1525,12200,SOP
P010,车载电源-J,华南工厂,7,M0010,电感-010,8.0,1532,12256,SOP
P010,车载电源-J,华南工厂,8,M0010,电感-010,8.0,1767,14136,SOP
P010,车载电源-J,华南工厂,9,M0010,电感-010,8.0,1077,8616,SOP
P010,车载电源-J,华南工厂,10,M0010,电感-010,8.0,1294,10352,SOP
P010,车载电源-J,华南工厂,11,M0010,电感-010,8.0,1181,9448,SOP
P010,车载电源-J,华南工厂,12,M0010,电感-010,8.0,1378,11024,SOP
P010,车载电源-J,华南工厂,1,M0011,控制板-011,4.0,1740,6960,SOP
P010,车载电源-J,华南工厂,2,M0011,控制板-011,4.0,1865,7460,SOP
P010,车载电源-J,华南工厂,3,M0011,控制板-011,4.0,1483,5932,SOP
P010,车载电源-J,华南工厂,4,M0011,控制板-011,4.0,1603,6412,SOP
P010,车载电源-J,华南工厂,5,M0011,控制板-011,4.0,1548,6192,SOP
P010,车载电源-J,华南工厂,6,M0011,控制板-011,4.0,1525,6100,SOP
P010,车载电源-J,华南工厂,7,M0011,控制板-011,4.0,1532,6128,SOP
P010,车载电源-J,华南工厂,8,M0011,控制板-011,4.0,1767,7068,SOP
P010,车载电源-J,华南工厂,9,M0011,控制板-011,4.0,1077,4308,SOP
P010,车载电源-J,华南工厂,10,M0011,控制板-011,4.0,1294,5176,SOP
P010,车载电源-J,华南工厂,11,M0011,控制板-011,4.0,1181,4724,SOP
P010,车载电源-J,华南工厂,12,M0011,控制板-011,4.0,1378,5512,SOP
P010,车载电源-J,华南工厂,1,M0013,壳体-013,1.0,1740,1740,SOP
P010,车载电源-J,华南工厂,2,M0013,壳体-013,1.0,1865,1865,SOP
P010,车载电源-J,华南工厂,3,M0013,壳体-013,1.0,1483,1483,SOP
P010,车载电源-J,华南工厂,4,M0013,壳体-013,1.0,1603,1603,SOP
P010,车载电源-J,华南工厂,5,M0013,壳体-013,1.0,1548,1548,SOP
P010,车载电源-J,华南工厂,6,M0013,壳体-013,1.0,1525,1525,SOP
P010,车载电源-J,华南工厂,7,M0013,壳体-013,1.0,1532,1532,SOP
P010,车载电源-J,华南工厂,8,M0013,壳体-013,1.0,1767,1767,SOP
P010,车载电源-J,华南工厂,9,M0013,壳体-013,1.0,1077,1077,SOP
P010,车载电源-J,华南工厂,10,M0013,壳体-013,1.0,1294,1294,SOP
P010,车载电源-J,华南工厂,11,M0013,壳体-013,1.0,1181,1181,SOP
P010,车载电源-J,华南工厂,12,M0013,壳体-013,1.0,1378,1378,SOP
P010,车载电源-J,华南工厂,1,M0014,紧固件-014,4.0,1740,6960,SOP
P010,车载电源-J,华南工厂,2,M0014,紧固件-014,4.0,1865,7460,SOP
P010,车载电源-J,华南工厂,3,M0014,紧固件-014,4.0,1483,5932,SOP
P010,车载电源-J,华南工厂,4,M0014,紧固件-014,4.0,1603,6412,SOP
P010,车载电源-J,华南工厂,5,M0014,紧固件-014,4.0,1548,6192,SOP
P010,车载电源-J,华南工厂,6,M0014,紧固件-014,4.0,1525,6100,SOP
P010,车载电源-J,华南工厂,7,M0014,紧固件-014,4.0,1532,6128,SOP
P010,车载电源-J,华南工厂,8,M0014,紧固件-014,4.0,1767,7068,SOP
P010,车载电源-J,华南工厂,9,M0014,紧固件-014,4.0,1077,4308,SOP
P010,车载电源-J,华南工厂,10,M0014,紧固件-014,4.0,1294,5176,SOP
P010,车载电源-J,华南工厂,11,M0014,紧固件-014,4.0,1181,4724,SOP
P010,车载电源-J,华南工厂,12,M0014,紧固件-014,4.0,1378,5512,SOP
P010,车载电源-J,华南工厂,1,M0016,控制板-016,1.0,1740,1740,SOP
P010,车载电源-J,华南工厂,2,M0016,控制板-016,1.0,1865,1865,SOP
P010,车载电源-J,华南工厂,3,M0016,控制板-016,1.0,1483,1483,SOP
P010,车载电源-J,华南工厂,4,M0016,控制板-016,1.0,1603,1603,SOP
P010,车载电源-J,华南工厂,5,M0016,控制板-016,1.0,1548,1548,SOP
P010,车载电源-J,华南工厂,6,M0016,控制板-016,1.0,1525,1525,SOP
P010,车载电源-J,华南工厂,7,M0016,控制板-016,1.0,1532,1532,SOP
P010,车载电源-J,华南工厂,8,M0016,控制板-016,1.0,1767,1767,SOP
P010,车载电源-J,华南工厂,9,M0016,控制板-016,1.0,1077,1077,SOP
P010,车载电源-J,华南工厂,10,M0016,控制板-016,1.0,1294,1294,SOP
P010,车载电源-J,华南工厂,11,M0016,控制板-016,1.0,1181,1181,SOP
P010,车载电源-J,华南工厂,12,M0016,控制板-016,1.0,1378,1378,SOP
P010,车载电源-J,华南工厂,1,M0017,信号线束-017,8.0,1740,13920,SOP
P010,车载电源-J,华南工厂,2,M0017,信号线束-017,8.0,1865,14920,SOP
P010,车载电源-J,华南工厂,3,M0017,信号线束-017,8.0,1483,11864,SOP
P010,车载电源-J,华南工厂,4,M0017,信号线束-017,8.0,1603,12824,SOP
P010,车载电源-J,华南工厂,5,M0017,信号线束-017,8.0,1548,12384,SOP
P010,车载电源-J,华南工厂,6,M0017,信号线束-017,8.0,1525,12200,SOP
P010,车载电源-J,华南工厂,7,M0017,信号线束-017,8.0,1532,12256,SOP
P010,车载电源-J,华南工厂,8,M0017,信号线束-017,8.0,1767,14136,SOP
P010,车载电源-J,华南工厂,9,M0017,信号线束-017,8.0,1077,8616,SOP
P010,车载电源-J,华南工厂,10,M0017,信号线束-017,8.0,1294,10352,SOP
P010,车载电源-J,华南工厂,11,M0017,信号线束-017,8.0,1181,9448,SOP
P010,车载电源-J,华南工厂,12,M0017,信号线束-017,8.0,1378,11024,SOP
P010,车载电源-J,华南工厂,1,M0021,控制板-021,2.0,1740,3480,SOP
P010,车载电源-J,华南工厂,2,M0021,控制板-021,2.0,1865,3730,SOP
P010,车载电源-J,华南工厂,3,M0021,控制板-021,2.0,1483,2966,SOP
P010,车载电源-J,华南工厂,4,M0021,控制板-021,2.0,1603,3206,SOP
P010,车载电源-J,华南工厂,5,M0021,控制板-021,2.0,1548,3096,SOP
P010,车载电源-J,华南工厂,6,M0021,控制板-021,2.0,1525,3050,SOP
P010,车载电源-J,华南工厂,7,M0021,控制板-021,2.0,1532,3064,SOP
P010,车载电源-J,华南工厂,8,M0021,控制板-021,2.0,1767,3534,SOP
P010,车载电源-J,华南工厂,9,M0021,控制板-021,2.0,1077,2154,SOP
P010,车载电源-J,华南工厂,10,M0021,控制板-021,2.0,1294,2588,SOP
P010,车载电源-J,华南工厂,11,M0021,控制板-021,2.0,1181,2362,SOP
P010,车载电源-J,华南工厂,12,M0021,控制板-021,2.0,1378,2756,SOP
P010,车载电源-J,华南工厂,1,M0031,控制板-031,2.0,1740,3480,SOP
P010,车载电源-J,华南工厂,2,M0031,控制板-031,2.0,1865,3730,SOP
P010,车载电源-J,华南工厂,3,M0031,控制板-031,2.0,1483,2966,SOP
P010,车载电源-J,华南工厂,4,M0031,控制板-031,2.0,1603,3206,SOP
P010,车载电源-J,华南工厂,5,M0031,控制板-031,2.0,1548,3096,SOP
P010,车载电源-J,华南工厂,6,M0031,控制板-031,2.0,1525,3050,SOP
P010,车载电源-J,华南工厂,7,M0031,控制板-031,2.0,1532,3064,SOP
P010,车载电源-J,华南工厂,8,M0031,控制板-031,2.0,1767,3534,SOP
P010,车载电源-J,华南工厂,9,M0031,控制板-031,2.0,1077,2154,SOP
P010,车载电源-J,华南工厂,10,M0031,控制板-031,2.0,1294,2588,SOP
P010,车载电源-J,华南工厂,11,M0031,控制板-031,2.0,1181,2362,SOP
P010,车载电源-J,华南工厂,12,M0031,控制板-031,2.0,1378,2756,SOP
P010,车载电源-J,华南工厂,1,M0032,信号线束-032,1.0,1740,1740,SOP
P010,车载电源-J,华南工厂,2,M0032,信号线束-032,1.0,1865,1865,SOP
P010,车载电源-J,华南工厂,3,M0032,信号线束-032,1.0,1483,1483,SOP
P010,车载电源-J,华南工厂,4,M0032,信号线束-032,1.0,1603,1603,SOP
P010,车载电源-J,华南工厂,5,M0032,信号线束-032,1.0,1548,1548,SOP
P010,车载电源-J,华南工厂,6,M0032,信号线束-032,1.0,1525,1525,SOP
P010,车载电源-J,华南工厂,7,M0032,信号线束-032,1.0,1532,1532,SOP
P010,车载电源-J,华南工厂,8,M0032,信号线束-032,1.0,1767,1767,SOP
P010,车载电源-J,华南工厂,9,M0032,信号线束-032,1.0,1077,1077,SOP
P010,车载电源-J,华南工厂,10,M0032,信号线束-032,1.0,1294,1294,SOP
P010,车载电源-J,华南工厂,11,M0032,信号线束-032,1.0,1181,1181,SOP
P010,车载电源-J,华南工厂,12,M0032,信号线束-032,1.0,1378,1378,SOP
P010,车载电源-J,华南工厂,1,M0053,盖板-053,1.0,1740,1740,SOP
P010,车载电源-J,华南工厂,2,M0053,盖板-053,1.0,1865,1865,SOP
P010,车载电源-J,华南工厂,3,M0053,盖板-053,1.0,1483,1483,SOP
P010,车载电源-J,华南工厂,4,M0053,盖板-053,1.0,1603,1603,SOP
P010,车载电源-J,华南工厂,5,M0053,盖板-053,1.0,1548,1548,SOP
P010,车载电源-J,华南工厂,6,M0053,盖板-053,1.0,1525,1525,SOP
P010,车载电源-J,华南工厂,7,M0053,盖板-053,1.0,1532,1532,SOP
P010,车载电源-J,华南工厂,8,M0053,盖板-053,1.0,1767,1767,SOP
P010,车载电源-J,华南工厂,9,M0053,盖板-053,1.0,1077,1077,SOP
P010,车载电源-J,华南工厂,10,M0053,盖板-053,1.0,1294,1294,SOP
P010,车载电源-J,华南工厂,11,M0053,盖板-053,1.0,1181,1181,SOP
P010,车载电源-J,华南工厂,12,M0053,盖板-053,1.0,1378,1378,SOP
P010,车载电源-J,华南工厂,1,M0054,散热件-054,1.0,1740,1740,SOP
P010,车载电源-J,华南工厂,2,M0054,散热件-054,1.0,1865,1865,SOP
P010,车载电源-J,华南工厂,3,M0054,散热件-054,1.0,1483,1483,SOP
P010,车载电源-J,华南工厂,4,M0054,散热件-054,1.0,1603,1603,SOP
